Team,Name,FGA,TS%,eFG%,% shots at rim,FG% at rim,%assisted at rim,% shots 2pt J,FG% 2pt Jumpers,%assisted 2pt J,%of shots 3pt,3FG%,%assisted 3s,FTA/FGA,FT%,
Cal St. Fullerton,Seeley D.J.,384,0.571,52.6%,27.1%,57.7%,40.0%,33.3%,33.6%,34.9%,39.6%,43.4%,81.8%,47.4%,73.1%,
Cal St. Fullerton,Vaughn Kwame,343,0.597,54.4%,25.4%,70.1%,21.3%,30.6%,35.2%,16.2%,44.0%,39.1%,88.1%,38.2%,84.7%,
Cal St. Fullerton,Umipig Isiah,313,0.592,56.2%,11.8%,62.2%,47.8%,23.3%,45.2%,36.4%,64.9%,39.4%,83.8%,19.2%,86.7%,
Cal St. Fullerton,Amoke Omondi,237,0.527,51.5%,60.3%,69.2%,49.5%,38.4%,25.3%,26.1%,1.3%,0.0%,---,63.3%,54.0%,
Cal St. Fullerton,Chin Orane,217,0.636,62.9%,40.1%,79.3%,66.7%,27.2%,35.6%,33.3%,32.7%,43.7%,96.8%,31.3%,64.7%,
Cal St. Fullerton,Webster Perry,84,0.582,58.9%,11.9%,40.0%,0.0%,23.8%,55.0%,18.2%,64.3%,42.6%,87.0%,17.9%,46.7%,
Cal St. Fullerton,Hardy Andre,57,0.517,45.6%,45.6%,69.2%,61.1%,54.4%,25.8%,25.0%,0.0%,---,---,71.9%,65.9%,
Cal St. Fullerton,Martin Sedric,50,0.580,54.0%,60.0%,70.0%,42.9%,40.0%,30.0%,33.3%,0.0%,---,---,40.0%,75.0%,
Cal St. Fullerton,Brown Orlando,33,0.563,54.5%,30.3%,80.0%,25.0%,12.1%,25.0%,100.0%,57.6%,31.6%,100.0%,27.3%,66.7%,
Cal St. Fullerton,Underwood John,22,0.467,50.0%,59.1%,76.9%,70.0%,40.9%,11.1%,100.0%,0.0%,---,---,45.5%,30.0%,
Cal St. Fullerton,Webb Bernard,11,0.697,72.7%,36.4%,100.0%,75.0%,63.6%,57.1%,50.0%,0.0%,---,---,9.1%,0.0%,
Cal St. Fullerton,Collins Chris,5,0.507,40.0%,20.0%,100.0%,0.0%,80.0%,25.0%,100.0%,0.0%,---,---,80.0%,75.0%,
Cal St. Fullerton,Glover Cameron,3,0.558,50.0%,0.0%,---,---,0.0%,---,---,100.0%,33.3%,100.0%,166.7%,60.0%,
Cal St. Fullerton,Knox Jordan,3,0.000,0.0%,0.0%,---,---,33.3%,0.0%,---,66.7%,0.0%,---,66.7%,0.0%,
Cal St. Fullerton,JOHNSONDONALD,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Cal St. Fullerton,Total,1762,0.577,54.8%,31.3%,68.5%,46.3%,31.3%,34.2%,30.2%,37.3%,40.4%,86.5%,39.6%,69.5%,
Ole Miss,Henry Terrance,321,0.542,49.2%,30.8%,65.7%,23.1%,44.9%,37.5%,18.5%,24.3%,33.3%,76.9%,46.1%,73.0%,
Ole Miss,Williams Nick,314,0.499,47.1%,9.9%,67.7%,52.4%,52.5%,42.4%,52.9%,37.6%,32.2%,100.0%,19.1%,76.7%,
Ole Miss,Holloway Murphy,280,0.515,51.1%,62.5%,66.3%,50.9%,36.8%,26.2%,44.4%,0.7%,0.0%,---,43.6%,50.8%,
Ole Miss,Summers Jarvis,275,0.505,45.1%,20.7%,43.9%,24.0%,50.9%,34.3%,2.1%,28.4%,43.6%,91.2%,57.8%,66.7%,
Ole Miss,Buckner Reginald,160,0.507,53.1%,66.9%,65.4%,44.3%,33.1%,28.3%,33.3%,0.0%,---,---,75.0%,41.7%,
Ole Miss,Nelson Dundrecous,139,0.485,45.7%,18.7%,53.8%,7.1%,21.6%,40.0%,0.0%,59.7%,30.1%,92.0%,43.9%,59.0%,
Ole Miss,White LaDarius,108,0.481,45.4%,16.7%,72.2%,7.7%,38.9%,42.9%,22.2%,44.4%,25.0%,83.3%,30.6%,63.6%,
Ole Miss,Kendrick Jelan,104,0.380,33.7%,21.2%,72.7%,25.0%,56.7%,16.9%,30.0%,22.1%,26.1%,83.3%,34.6%,61.1%,
Ole Miss,Cox Demarco,77,0.549,55.8%,74.0%,66.7%,65.8%,26.0%,25.0%,60.0%,0.0%,---,---,55.8%,48.8%,
Ole Miss,Aniefiok Maurice,62,0.327,31.5%,11.3%,57.1%,100.0%,37.1%,21.7%,40.0%,51.6%,21.9%,100.0%,12.9%,50.0%,
Ole Miss,Jones Aaron,31,0.545,51.6%,64.5%,60.0%,33.3%,22.6%,57.1%,25.0%,12.9%,0.0%,---,32.3%,70.0%,
Ole Miss,Jones Jamal,13,0.346,34.6%,46.2%,33.3%,0.0%,15.4%,50.0%,0.0%,38.5%,20.0%,100.0%,0.0%,---,
Ole Miss,Short Steadman,11,0.469,45.5%,45.5%,40.0%,50.0%,54.5%,50.0%,100.0%,0.0%,---,---,54.5%,50.0%,
Ole Miss,Hughes Dale,1,1.000,100.0%,100.0%,100.0%,0.0%,0.0%,---,---,0.0%,---,---,0.0%,---,
Ole Miss,Norman Will,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Ole Miss,Total,1896,0.499,47.2%,33.3%,63.2%,40.6%,41.9%,34.3%,29.8%,24.8%,31.6%,90.6%,42.5%,60.3%,
Mississippi Val.,CROSBYPAUL,389,0.487,43.7%,33.7%,58.0%,44.7%,34.4%,29.9%,45.0%,31.9%,29.0%,91.7%,37.5%,72.6%,
Mississippi Val.,JOYNERTERRENCE,366,0.513,49.3%,22.7%,54.2%,31.1%,25.1%,34.8%,18.8%,52.2%,36.1%,81.2%,33.3%,60.7%,
Mississippi Val.,BURWELLKEVIN,302,0.471,42.2%,30.8%,49.5%,19.6%,17.9%,20.4%,18.2%,51.3%,30.3%,85.1%,30.1%,76.9%,
Mississippi Val.,COXCOR-J,301,0.553,55.0%,47.5%,69.2%,59.6%,22.9%,33.3%,56.5%,29.6%,32.6%,89.7%,29.2%,54.5%,
Mississippi Val.,ARRINGTONBRENT,185,0.464,41.9%,36.8%,44.1%,30.0%,22.7%,31.0%,15.4%,40.5%,30.7%,95.7%,44.3%,64.6%,
Mississippi Val.,STUDIVANTAMOS,152,0.423,41.4%,65.8%,48.0%,62.5%,32.9%,30.0%,46.7%,1.3%,0.0%,---,43.4%,43.9%,
Mississippi Val.,JONESFALANDO,136,0.560,54.0%,41.2%,66.1%,27.0%,22.1%,16.7%,60.0%,36.8%,42.0%,95.2%,41.2%,62.5%,
Mississippi Val.,PUGHWILLIAM,89,0.450,39.3%,29.2%,50.0%,46.2%,25.8%,17.4%,25.0%,44.9%,30.0%,100.0%,25.8%,87.0%,
Mississippi Val.,PAJKOVICLUKA,80,0.459,43.1%,37.5%,50.0%,6.7%,16.2%,23.1%,0.0%,46.2%,29.7%,81.8%,36.2%,58.6%,
Mississippi Val.,RALLINGBLAKE,24,0.474,45.8%,16.7%,50.0%,50.0%,25.0%,50.0%,100.0%,58.3%,28.6%,100.0%,20.8%,60.0%,
Mississippi Val.,JOYNERDAQUAN,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Mississippi Val.,Total,2024,0.494,46.3%,36.3%,56.0%,42.1%,25.3%,29.0%,36.9%,38.4%,32.4%,88.1%,35.0%,64.3%,
UC Riverside,Martin Phil,449,0.514,46.9%,25.8%,65.5%,27.6%,49.4%,34.2%,26.3%,24.7%,35.1%,69.2%,28.5%,80.5%,
UC Riverside,Nitoto Kareem,249,0.443,39.6%,23.3%,56.9%,21.2%,39.0%,19.6%,5.3%,37.8%,33.0%,90.3%,30.9%,72.7%,
UC Riverside,Smith Robert,185,0.490,44.6%,28.6%,60.4%,6.2%,27.6%,31.4%,0.0%,43.8%,28.4%,73.9%,34.6%,71.9%,
UC Riverside,Berry Elliott,157,0.491,49.0%,14.0%,68.2%,66.7%,73.2%,46.1%,83.0%,12.7%,30.0%,83.3%,12.1%,47.4%,
UC Riverside,Shearry Bj,148,0.438,42.6%,41.2%,63.9%,53.8%,57.4%,28.2%,83.3%,1.4%,0.0%,---,28.4%,50.0%,
UC Riverside,Bradshaw Kevin,135,0.508,48.1%,48.9%,65.2%,60.5%,51.1%,31.9%,18.2%,0.0%,---,---,44.4%,60.0%,
UC Riverside,Gaines Harrison,98,0.464,44.4%,10.2%,50.0%,20.0%,66.3%,43.1%,0.0%,23.5%,30.4%,100.0%,16.3%,68.8%,
UC Riverside,Cowlah Daymond,70,0.496,47.9%,38.6%,66.7%,5.6%,30.0%,23.8%,0.0%,31.4%,31.8%,85.7%,22.9%,62.5%,
UC Riverside,Quick Austin,66,0.457,40.9%,9.1%,50.0%,100.0%,13.6%,33.3%,33.3%,77.3%,27.5%,78.6%,19.7%,92.3%,
UC Riverside,Chavarria David,46,0.534,47.8%,76.1%,57.1%,60.0%,23.9%,18.2%,50.0%,0.0%,---,---,93.5%,62.8%,
UC Riverside,Burke Tj,36,0.491,47.2%,33.3%,58.3%,42.9%,52.8%,36.8%,42.9%,13.9%,40.0%,50.0%,27.8%,60.0%,
UC Riverside,Gilliam John,26,0.336,28.8%,23.1%,66.7%,0.0%,26.9%,28.6%,50.0%,50.0%,7.7%,100.0%,30.8%,62.5%,
UC Riverside,Taplin Dominique,4,0.505,50.0%,0.0%,---,---,100.0%,50.0%,100.0%,0.0%,---,---,50.0%,50.0%,
UC Riverside,Total,1669,0.483,44.9%,28.3%,62.5%,36.3%,46.4%,33.4%,37.5%,25.3%,30.8%,79.2%,29.8%,68.9%,
Clemson,Young Andre,329,0.556,51.7%,14.6%,54.2%,34.6%,27.7%,49.5%,20.0%,57.8%,34.7%,65.2%,26.4%,82.8%,
Clemson,Booker Devin,270,0.510,46.9%,47.8%,62.0%,75.0%,43.7%,33.1%,46.2%,8.5%,21.7%,100.0%,39.3%,69.8%,
Clemson,Smith Tanner,267,0.562,53.2%,33.7%,63.3%,35.1%,23.6%,39.7%,12.0%,42.7%,35.1%,80.0%,32.2%,72.1%,
Clemson,Jennings Milton,245,0.492,47.3%,35.5%,58.6%,51.0%,44.9%,37.3%,43.9%,19.6%,33.3%,100.0%,29.0%,59.2%,
Clemson,Sapp T.J.,122,0.413,41.0%,21.3%,46.2%,50.0%,16.4%,10.0%,50.0%,62.3%,31.6%,95.8%,13.1%,43.8%,
Clemson,McDaniels K.J.,97,0.508,49.0%,36.1%,80.0%,17.9%,38.1%,24.3%,22.2%,25.8%,28.0%,85.7%,39.2%,57.9%,
Clemson,Baciu Catalin,93,0.585,58.1%,58.1%,70.4%,65.8%,41.9%,41.0%,68.8%,0.0%,---,---,33.3%,58.1%,
Clemson,Hall Rod,92,0.493,45.7%,50.0%,50.0%,39.1%,44.6%,31.7%,23.1%,5.4%,80.0%,100.0%,56.5%,59.6%,
Clemson,Narcisse Bryan,77,0.455,41.6%,42.9%,60.6%,65.0%,23.4%,16.7%,100.0%,33.8%,23.1%,100.0%,29.9%,69.6%,
Clemson,Coleman Devin,64,0.412,38.3%,39.1%,56.0%,28.6%,28.1%,33.3%,16.7%,32.8%,14.3%,100.0%,17.2%,72.7%,
Clemson,Sullivan Bernard,43,0.386,37.2%,41.9%,66.7%,50.0%,48.8%,19.0%,50.0%,9.3%,0.0%,---,30.2%,46.2%,
Clemson,Fields Carson,2,0.500,50.0%,50.0%,100.0%,0.0%,50.0%,0.0%,---,0.0%,---,---,0.0%,---,
Clemson,Total,1701,0.512,48.3%,34.8%,61.1%,50.6%,33.9%,35.2%,35.0%,31.3%,32.1%,80.7%,31.4%,67.0%,
Albany (NY),Suero Gerardo,479,0.570,49.0%,44.1%,61.6%,24.6%,39.0%,32.6%,16.4%,16.9%,35.8%,65.5%,55.3%,83.0%,
Albany (NY),Black Mike,350,0.558,51.9%,34.9%,66.4%,19.8%,24.3%,28.2%,8.3%,40.9%,35.7%,64.7%,35.7%,75.2%,
Albany (NY),Aronhalt Logan,341,0.539,49.0%,17.6%,51.7%,41.9%,32.8%,41.1%,30.4%,49.6%,35.5%,93.3%,26.4%,88.9%,
Albany (NY),Guerrier Jayson,167,0.601,58.4%,13.2%,86.4%,52.6%,28.7%,35.4%,64.7%,58.1%,42.3%,100.0%,24.6%,70.7%,
Albany (NY),Devlin Luke,161,0.499,47.8%,28.6%,63.0%,58.6%,31.7%,41.2%,61.9%,39.8%,28.1%,100.0%,26.7%,62.8%,
Albany (NY),Metcalf Blake,116,0.552,59.5%,62.9%,65.8%,66.7%,37.1%,48.8%,28.6%,0.0%,---,---,36.2%,28.6%,
Albany (NY),Iati Jacob,87,0.674,65.5%,0.0%,---,---,9.2%,37.5%,33.3%,90.8%,45.6%,91.7%,23.0%,80.0%,
Albany (NY),Watts Ralph,73,0.438,39.0%,15.1%,54.5%,33.3%,43.8%,28.1%,33.3%,41.1%,30.0%,88.9%,39.7%,65.5%,
Albany (NY),Puk John,56,0.531,51.8%,51.8%,58.6%,70.6%,48.2%,44.4%,83.3%,0.0%,---,---,30.4%,58.8%,
Albany (NY),Rowley Sam,36,0.486,41.7%,75.0%,55.6%,53.3%,25.0%,0.0%,---,0.0%,---,---,36.1%,84.6%,
Albany (NY),Gibson Tanner,14,0.520,46.4%,21.4%,100.0%,100.0%,42.9%,33.3%,50.0%,35.7%,20.0%,0.0%,64.3%,66.7%,
Albany (NY),Hooley Peter,9,0.222,22.2%,33.3%,66.7%,0.0%,11.1%,0.0%,---,55.6%,0.0%,---,0.0%,---,
Albany (NY),Total,1889,0.553,51.1%,32.1%,62.8%,38.1%,32.2%,35.5%,32.9%,35.6%,36.4%,84.9%,36.7%,75.5%,
Washington,Ross Terrence,470,0.558,53.4%,18.5%,69.0%,55.0%,40.2%,43.9%,27.7%,41.3%,37.1%,87.5%,20.0%,76.6%,
Washington,Wroten Tony,447,0.488,45.3%,51.9%,57.8%,30.6%,35.6%,34.6%,12.7%,12.5%,16.1%,22.2%,59.1%,58.3%,
Washington,Wilcox C.J.,348,0.580,54.2%,12.1%,54.8%,34.8%,35.9%,44.8%,42.9%,52.0%,40.3%,90.4%,26.7%,83.9%,
Washington,Gaddy Abdul,250,0.494,45.8%,25.6%,57.8%,32.4%,39.2%,34.7%,11.8%,35.2%,33.0%,75.9%,32.4%,69.1%,
Washington,Gant Darnell,206,0.538,52.4%,24.8%,72.5%,51.4%,40.3%,42.2%,48.6%,35.0%,33.3%,100.0%,27.7%,61.4%,
Washington,N'Diaye Aziz,201,0.500,52.2%,48.3%,63.9%,64.5%,51.7%,41.3%,39.5%,0.0%,---,---,57.7%,39.7%,
Washington,Simmons Desmond,128,0.480,44.5%,27.3%,65.7%,39.1%,51.6%,37.9%,32.0%,21.1%,22.2%,100.0%,41.4%,62.3%,
Washington,Kemp Jr. Shawn,29,0.564,55.2%,51.7%,86.7%,69.2%,48.3%,21.4%,33.3%,0.0%,---,---,72.4%,57.1%,
Washington,Breunig Martin,26,0.529,50.0%,50.0%,69.2%,44.4%,38.5%,40.0%,75.0%,11.5%,0.0%,---,26.9%,71.4%,
Washington,Seferian-Jenkins Austin,21,0.383,38.1%,57.1%,33.3%,100.0%,42.9%,44.4%,75.0%,0.0%,---,---,38.1%,37.5%,
Washington,Stewart Hikeem,17,0.324,32.4%,11.8%,50.0%,100.0%,52.9%,33.3%,33.3%,35.3%,16.7%,100.0%,0.0%,---,
Washington,Wegner Alex,8,0.375,37.5%,25.0%,0.0%,---,25.0%,0.0%,---,50.0%,50.0%,100.0%,0.0%,---,
Washington,Sherrer Brendan,4,0.254,0.0%,25.0%,0.0%,---,50.0%,0.0%,---,25.0%,0.0%,---,100.0%,75.0%,
Washington,Hosley Antoine,2,1.250,125.0%,50.0%,100.0%,100.0%,0.0%,---,---,50.0%,100.0%,0.0%,0.0%,---,
Washington,Total,2157,0.522,49.8%,30.3%,61.8%,44.8%,40.3%,39.7%,31.3%,29.3%,34.3%,85.7%,37.0%,62.3%,
Colorado St.,Eikmeier Wes,412,0.526,47.0%,13.6%,55.4%,35.5%,50.2%,38.6%,11.2%,36.2%,36.9%,65.5%,29.9%,87.8%,
Colorado St.,Green Dorian,274,0.629,57.7%,22.3%,72.1%,31.8%,33.2%,39.6%,19.4%,44.5%,42.6%,92.3%,45.3%,83.1%,
Colorado St.,Smith Greg,221,0.530,48.2%,33.9%,57.3%,39.5%,45.2%,35.0%,37.1%,20.8%,41.3%,100.0%,43.9%,72.2%,
Colorado St.,Bell Will,174,0.590,51.7%,58.6%,73.5%,74.7%,41.4%,20.8%,66.7%,0.0%,---,---,52.9%,83.7%,
Colorado St.,Carr Jesse,168,0.575,53.9%,32.1%,64.8%,37.1%,33.3%,32.1%,16.7%,34.5%,43.1%,84.0%,41.1%,72.5%,
Colorado St.,Hornung Pierce,147,0.654,66.7%,76.2%,74.1%,42.2%,13.6%,45.0%,44.4%,10.2%,26.7%,100.0%,40.1%,55.9%,
Colorado St.,Smith Dwight,94,0.584,52.7%,55.3%,61.5%,68.8%,24.5%,30.4%,28.6%,20.2%,36.8%,57.1%,83.0%,69.2%,
Colorado St.,Sabas Kaipo,94,0.639,61.2%,14.9%,64.3%,22.2%,19.1%,44.4%,50.0%,66.0%,43.5%,100.0%,24.5%,82.6%,
Colorado St.,Mann Cody,15,0.266,13.3%,66.7%,20.0%,50.0%,20.0%,0.0%,---,13.3%,0.0%,---,53.3%,75.0%,
Colorado St.,Calcaterra Chad,11,0.667,72.7%,72.7%,87.5%,71.4%,27.3%,33.3%,100.0%,0.0%,---,---,90.9%,50.0%,
Colorado St.,Williams Trevor,11,0.460,45.5%,72.7%,62.5%,60.0%,27.3%,0.0%,---,0.0%,---,---,18.2%,50.0%,
Colorado St.,MASSAMBABRICE,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Colorado St.,MCDONALDPHILLIP,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Colorado St.,BUCKNERKENNY,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Colorado St.,Total,1621,0.576,53.0%,34.1%,66.3%,48.9%,36.8%,35.1%,25.4%,29.2%,40.0%,84.1%,42.3%,76.8%,
UMBC,Plummer Chase,374,0.485,43.7%,41.4%,52.9%,30.5%,44.4%,33.7%,50.0%,14.2%,32.1%,88.2%,48.1%,66.1%,
UMBC,Neller Brian,330,0.495,48.0%,3.3%,63.6%,14.3%,17.0%,53.6%,33.3%,79.7%,30.8%,82.7%,10.0%,75.8%,
UMBC,Cook Ryan,297,0.463,40.4%,27.6%,58.5%,18.8%,41.4%,29.3%,19.4%,31.0%,26.1%,87.5%,28.3%,85.7%,
UMBC,Thomas Chandler,151,0.505,47.4%,60.3%,56.0%,62.7%,35.8%,29.6%,56.2%,4.0%,50.0%,100.0%,36.4%,65.5%,
UMBC,Wasco Jake,110,0.502,49.1%,63.6%,61.4%,41.9%,35.5%,28.2%,72.7%,0.9%,0.0%,---,35.5%,53.8%,
UMBC,Wertz Jamar,85,0.445,39.4%,12.9%,27.3%,33.3%,58.8%,34.0%,5.9%,28.2%,37.5%,88.9%,31.8%,74.1%,
UMBC,Getz Joey,85,0.453,39.4%,35.3%,46.7%,0.0%,45.9%,30.8%,0.0%,18.8%,31.2%,40.0%,35.3%,76.7%,
UMBC,Jones Quentin,80,0.445,38.1%,40.0%,31.2%,10.0%,25.0%,35.0%,42.9%,35.0%,32.1%,77.8%,43.8%,71.4%,
UMBC,Lane Jarrel,73,0.303,29.5%,43.8%,37.5%,0.0%,34.2%,32.0%,0.0%,21.9%,6.2%,100.0%,17.8%,38.5%,
UMBC,Satchell Adrian,69,0.407,42.8%,50.7%,51.4%,44.4%,43.5%,33.3%,60.0%,5.8%,25.0%,100.0%,40.6%,28.6%,
UMBC,Wise Will,46,0.429,43.5%,45.7%,71.4%,46.7%,54.3%,20.0%,20.0%,0.0%,---,---,45.7%,38.1%,
UMBC,Basalyga Nate,27,0.545,55.6%,74.1%,65.0%,46.2%,25.9%,28.6%,0.0%,0.0%,---,---,18.5%,40.0%,
UMBC,Wejnert Jordan,15,0.403,36.7%,33.3%,40.0%,50.0%,33.3%,40.0%,50.0%,33.3%,20.0%,100.0%,33.3%,60.0%,
UMBC,DE,11,0.556,50.0%,18.2%,100.0%,0.0%,45.5%,40.0%,0.0%,36.4%,25.0%,100.0%,81.8%,66.7%,
UMBC,LINDSEYNURIDEEN,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
UMBC,Total,1753,0.469,43.5%,34.1%,53.6%,34.1%,36.7%,33.2%,34.6%,29.2%,29.7%,83.6%,32.2%,66.1%,
Loyola Maryland,Drummond Justin,328,0.461,40.1%,41.2%,50.4%,44.1%,38.4%,30.2%,50.0%,20.4%,25.4%,88.2%,35.7%,77.8%,
Loyola Maryland,Etherly Erik,317,0.574,53.5%,76.3%,59.9%,53.8%,20.2%,31.2%,25.0%,3.5%,27.3%,100.0%,51.1%,69.8%,
Loyola Maryland,Cormier Dylon,310,0.554,51.6%,49.7%,57.8%,18.0%,17.4%,37.0%,20.0%,32.9%,33.3%,88.2%,51.6%,67.5%,
Loyola Maryland,Olson Robert,257,0.605,58.0%,18.3%,57.4%,44.4%,22.2%,40.4%,34.8%,59.5%,43.1%,92.4%,29.2%,74.7%,
Loyola Maryland,Walker Shane,245,0.509,45.5%,30.6%,58.7%,34.1%,37.6%,32.6%,80.0%,31.8%,32.1%,96.0%,40.8%,75.0%,
Loyola Maryland,Williams R.J.,115,0.453,36.5%,26.1%,53.3%,18.8%,45.2%,26.9%,35.7%,28.7%,24.2%,87.5%,53.9%,75.8%,
Loyola Maryland,Winbush Anthony,83,0.512,45.2%,55.4%,54.3%,36.0%,24.1%,25.0%,0.0%,20.5%,29.4%,100.0%,49.4%,73.2%,
Loyola Maryland,Latham Jordan,61,0.316,24.6%,49.2%,30.0%,33.3%,50.8%,19.4%,66.7%,0.0%,---,---,41.0%,64.0%,
Loyola Maryland,Hall J'hared,37,0.405,35.1%,32.4%,33.3%,25.0%,10.8%,0.0%,---,56.8%,28.6%,100.0%,35.1%,69.2%,
Loyola Maryland,Brooks Julius,14,0.564,57.1%,92.9%,61.5%,37.5%,7.1%,0.0%,---,0.0%,---,---,42.9%,50.0%,
Loyola Maryland,Williams Pierson,6,0.000,0.0%,16.7%,0.0%,---,50.0%,0.0%,---,33.3%,0.0%,---,0.0%,---,
Loyola Maryland,Wandrusch Luke,2,0.000,0.0%,100.0%,0.0%,---,0.0%,---,---,0.0%,---,---,50.0%,0.0%,
Loyola Maryland,MACHADOSCOTT,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Loyola Maryland,Total,1775,0.520,47.2%,44.3%,55.3%,39.1%,28.4%,31.0%,44.2%,27.3%,33.9%,92.1%,42.9%,71.9%,
Hofstra,Moore Mike,477,0.561,50.4%,22.2%,63.2%,41.8%,34.4%,31.7%,25.0%,43.4%,39.1%,85.2%,40.0%,81.7%,
Hofstra,Lester Nathaniel,384,0.495,42.3%,33.6%,54.3%,45.7%,47.4%,35.2%,54.7%,19.0%,26.0%,100.0%,47.7%,77.0%,
Hofstra,McLendon Shemiye,181,0.432,39.2%,13.3%,45.8%,27.3%,44.8%,33.3%,40.7%,42.0%,28.9%,90.9%,23.8%,74.4%,
Hofstra,Imes David,178,0.462,42.1%,27.0%,41.7%,40.0%,60.1%,43.0%,80.4%,12.9%,26.1%,100.0%,31.5%,69.6%,
Hofstra,Mejia Stevie,148,0.454,43.2%,26.4%,48.7%,10.5%,36.5%,27.8%,26.7%,37.2%,36.4%,95.0%,33.8%,56.0%,
Hofstra,McMillan Dwan,145,0.445,36.2%,50.3%,47.9%,31.4%,43.4%,25.4%,31.2%,6.2%,11.1%,100.0%,66.9%,67.0%,
Hofstra,Nwaukoni Stephen,97,0.547,47.4%,71.1%,55.1%,52.6%,28.9%,28.6%,50.0%,0.0%,---,---,75.3%,71.2%,
Hofstra,Kone Moussa,70,0.577,61.4%,72.9%,76.5%,71.8%,27.1%,21.1%,25.0%,0.0%,---,---,52.9%,40.5%,
Hofstra,Grogan Matt,35,0.420,40.0%,8.6%,66.7%,0.0%,25.7%,33.3%,100.0%,65.7%,26.1%,100.0%,11.4%,75.0%,
Hofstra,Crowder Bryant,15,0.543,60.0%,66.7%,80.0%,50.0%,33.3%,20.0%,0.0%,0.0%,---,---,86.7%,38.5%,
Hofstra,Good Jereme,1,0.000,0.0%,0.0%,---,---,100.0%,0.0%,---,0.0%,---,---,0.0%,---,
Hofstra,Total,1731,0.501,44.9%,31.9%,56.0%,44.0%,41.2%,33.1%,47.9%,26.9%,33.3%,90.3%,43.2%,71.8%,
Butler,Hopkins Chrishawn,314,0.473,42.5%,18.2%,56.1%,25.0%,41.7%,37.4%,28.6%,40.1%,27.8%,80.0%,28.3%,78.7%,
Butler,Smith Andrew,278,0.582,55.9%,48.9%,68.4%,68.8%,31.7%,38.6%,64.7%,19.4%,35.2%,89.5%,51.4%,64.3%,
Butler,Marshall Khyle,253,0.560,55.5%,53.4%,79.3%,65.4%,44.3%,28.6%,62.5%,2.4%,16.7%,100.0%,45.1%,55.3%,
Butler,Jones Roosevelt,248,0.465,45.2%,52.4%,56.2%,35.6%,46.8%,33.6%,30.8%,0.8%,0.0%,---,44.4%,50.0%,
Butler,Stigall Chase,217,0.426,41.5%,3.7%,37.5%,66.7%,15.7%,35.3%,16.7%,80.6%,28.6%,92.0%,10.6%,60.9%,
Butler,Nored Ronald,203,0.506,40.9%,49.8%,42.6%,9.3%,20.2%,24.4%,10.0%,30.0%,32.8%,75.0%,86.7%,70.5%,
Butler,Woods Kameron,154,0.433,40.6%,29.2%,60.0%,37.0%,31.2%,39.6%,63.2%,39.6%,18.0%,90.9%,27.9%,60.5%,
Butler,Fromm Erik,138,0.470,44.9%,26.1%,61.1%,45.5%,35.5%,26.5%,30.8%,38.4%,34.0%,100.0%,21.7%,63.3%,
Butler,Aldridge Jackson,115,0.463,37.4%,20.9%,62.5%,6.7%,30.4%,20.0%,28.6%,48.7%,25.0%,92.9%,48.7%,80.4%,
Butler,Smeathers Andy,49,0.436,42.9%,4.1%,50.0%,100.0%,12.2%,33.3%,0.0%,83.7%,29.3%,91.7%,6.1%,66.7%,
Butler,Butcher Garrett,32,0.322,28.1%,28.1%,11.1%,100.0%,46.9%,33.3%,100.0%,25.0%,25.0%,50.0%,34.4%,54.5%,
Butler,Barlow Alexander,6,0.380,16.7%,33.3%,50.0%,0.0%,0.0%,---,---,66.7%,0.0%,---,66.7%,100.0%,
Butler,Kampen Elliot,4,0.508,37.5%,0.0%,---,---,25.0%,0.0%,---,75.0%,33.3%,100.0%,100.0%,75.0%,
Butler,Kampen Emerson,3,0.000,0.0%,0.0%,---,---,66.7%,0.0%,---,33.3%,0.0%,---,0.0%,---,
Butler,Total,2014,0.491,45.4%,34.0%,61.0%,47.1%,33.7%,32.7%,42.3%,32.3%,28.1%,88.0%,40.0%,64.9%,
Evansville,Ryan Colt,437,0.592,52.4%,18.5%,58.0%,31.9%,43.9%,38.5%,58.1%,37.5%,43.9%,95.8%,48.5%,84.4%,
Evansville,Cox Ned,258,0.514,47.5%,26.0%,58.2%,46.2%,40.7%,35.2%,45.9%,33.3%,36.0%,96.8%,19.8%,88.2%,
Evansville,Holmes Denver,234,0.630,58.5%,18.4%,62.8%,70.4%,44.9%,50.5%,86.8%,36.8%,44.2%,86.8%,30.8%,88.9%,
Evansville,Harris Kenny,224,0.558,48.0%,50.9%,66.7%,46.1%,35.7%,18.8%,53.3%,13.4%,36.7%,90.9%,75.0%,73.8%,
Evansville,Jones Lewis,153,0.460,41.8%,33.3%,51.0%,46.2%,56.2%,40.7%,51.4%,10.5%,12.5%,100.0%,32.0%,69.4%,
Evansville,Sawvell Ryan,119,0.631,63.0%,68.9%,73.2%,70.0%,31.1%,40.5%,60.0%,0.0%,---,---,36.1%,60.5%,
