Team,Name,FGA,TS%,eFG%,% shots at rim,FG% at rim,%assisted at rim,% shots 2pt J,FG% 2pt Jumpers,%assisted 2pt J,%of shots 3pt,3FG%,%assisted 3s,FTA/FGA,FT%,
Col. of Charleston,Wishon David,63,0.462,42.9%,63.5%,52.5%,38.1%,36.5%,26.1%,33.3%,0.0%,---,---,46.0%,58.6%,
Col. of Charleston,Johnson Theo,49,0.431,37.8%,28.6%,71.4%,50.0%,28.6%,28.6%,25.0%,42.9%,14.3%,100.0%,38.8%,68.4%,
Col. of Charleston,Burroughs-Cook Johnathan,41,0.390,34.1%,26.8%,45.5%,20.0%,12.2%,0.0%,---,61.0%,24.0%,66.7%,46.3%,57.9%,
Col. of Charleston,O'Donohue Terrance,9,0.562,50.0%,33.3%,33.3%,0.0%,55.6%,40.0%,0.0%,11.1%,100.0%,100.0%,122.2%,63.6%,
Col. of Charleston,Branin Pat,4,0.505,37.5%,25.0%,0.0%,---,0.0%,---,---,75.0%,33.3%,100.0%,50.0%,100.0%,
Col. of Charleston,Hall Judson,2,0.750,75.0%,0.0%,---,---,0.0%,---,---,100.0%,50.0%,100.0%,0.0%,---,
Col. of Charleston,Bowne Harrison,1,0.000,0.0%,0.0%,---,---,100.0%,0.0%,---,0.0%,---,---,0.0%,---,
Col. of Charleston,Pierre Jr. Glen,1,1.000,100.0%,0.0%,---,---,100.0%,100.0%,0.0%,0.0%,---,---,0.0%,---,
Col. of Charleston,BROOKSKENTRALL,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Col. of Charleston,Cooke Chad,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Col. of Charleston,Total,1719,0.504,47.3%,32.0%,56.9%,34.5%,32.3%,33.6%,19.8%,35.7%,34.1%,83.3%,34.5%,65.6%,
Harvard,Saunders Wesley,302,0.550,48.0%,42.7%,56.6%,30.1%,46.0%,41.0%,19.3%,11.3%,29.4%,90.0%,58.6%,76.3%,
Harvard,Chambers Siyani,273,0.528,47.3%,23.8%,52.3%,2.9%,27.8%,26.3%,10.0%,48.4%,37.9%,88.0%,48.0%,73.3%,
Harvard,Casey Kyle,254,0.512,47.4%,52.8%,61.2%,70.7%,37.0%,29.8%,50.0%,10.2%,26.9%,100.0%,39.4%,68.0%,
Harvard,Moundou-Missi Steve,220,0.598,54.1%,63.6%,63.6%,62.9%,35.9%,38.0%,63.3%,0.5%,0.0%,---,57.7%,76.4%,
Harvard,Rivard Laurent,210,0.661,63.3%,7.6%,50.0%,62.5%,3.8%,62.5%,20.0%,88.6%,43.0%,93.8%,30.0%,81.0%,
Harvard,Curry Brandyn,168,0.559,55.1%,28.0%,63.8%,43.3%,22.6%,42.1%,18.8%,49.4%,37.3%,80.6%,31.5%,58.5%,
Harvard,Travis Jonah,75,0.627,56.0%,80.0%,58.3%,65.7%,20.0%,46.7%,71.4%,0.0%,---,---,96.0%,73.6%,
Harvard,Cummins Evan,61,0.587,55.7%,80.3%,59.2%,75.9%,19.7%,41.7%,20.0%,0.0%,---,---,39.3%,70.8%,
Harvard,Edosomwan Zena,57,0.474,43.9%,49.1%,53.6%,53.3%,50.9%,34.5%,30.0%,0.0%,---,---,38.6%,63.6%,
Harvard,Okolie Agunwa,44,0.571,58.0%,59.1%,73.1%,78.9%,36.4%,31.2%,20.0%,4.5%,50.0%,100.0%,65.9%,51.7%,
Harvard,Geiger Dee,19,0.421,42.1%,31.6%,50.0%,0.0%,15.8%,66.7%,0.0%,52.6%,20.0%,100.0%,0.0%,---,
Harvard,Nesbitt Alex,4,0.392,25.0%,25.0%,100.0%,0.0%,50.0%,0.0%,---,25.0%,0.0%,---,125.0%,60.0%,
Harvard,Fraschilla Matt,3,1.000,100.0%,0.0%,---,---,0.0%,---,---,100.0%,66.7%,100.0%,0.0%,---,
Harvard,Myers Hunter,1,1.500,150.0%,0.0%,---,---,0.0%,---,---,100.0%,100.0%,100.0%,0.0%,---,
Harvard,Smith Kenyatta,1,0.000,0.0%,0.0%,---,---,100.0%,0.0%,---,0.0%,---,---,0.0%,---,
Harvard,Anastasi Charlie,1,0.000,0.0%,0.0%,---,---,100.0%,0.0%,---,0.0%,---,---,0.0%,---,
Harvard,Brown Matt,0,0.877,0.0%,---,---,---,---,---,---,---,---,---,---,83.3%,
Harvard,Total,1693,0.564,51.9%,41.4%,59.6%,53.3%,30.3%,36.1%,32.4%,28.3%,38.4%,90.2%,47.8%,72.3%,
Florida,Wilbekin Scottie,348,0.540,49.9%,19.0%,51.5%,8.8%,31.6%,35.5%,5.1%,49.4%,39.0%,68.7%,39.7%,72.5%,
Florida,Frazier Michael,343,0.651,63.3%,12.8%,61.4%,29.6%,10.2%,37.1%,38.5%,77.0%,44.7%,94.1%,16.6%,84.2%,
Florida,Young Patric,316,0.557,54.1%,44.3%,69.3%,58.8%,55.7%,42.0%,47.3%,0.0%,---,---,46.2%,59.6%,
Florida,Prather Casey,315,0.630,60.6%,56.8%,73.2%,47.3%,41.6%,43.5%,35.1%,1.6%,40.0%,100.0%,60.3%,67.9%,
Florida,Finney-Smith Dorian,284,0.477,43.8%,32.4%,53.3%,44.9%,20.8%,28.8%,41.2%,46.8%,29.3%,100.0%,40.5%,64.3%,
Florida,Yeguete Will,149,0.503,45.0%,45.0%,67.2%,57.8%,40.9%,26.2%,25.0%,14.1%,19.0%,100.0%,57.7%,66.3%,
Florida,Hill Kasey,140,0.487,42.5%,43.6%,59.0%,13.9%,31.4%,36.4%,6.2%,25.0%,14.3%,80.0%,61.4%,66.3%,
Florida,Walker Devon,81,0.460,42.6%,6.2%,60.0%,66.7%,16.0%,23.1%,66.7%,77.8%,30.2%,94.7%,29.6%,66.7%,
Florida,Kurtz Jacob,27,0.607,63.0%,77.8%,66.7%,71.4%,22.2%,50.0%,33.3%,0.0%,---,---,59.3%,50.0%,
Florida,Walker Chris,27,0.561,59.3%,55.6%,73.3%,72.7%,44.4%,41.7%,60.0%,0.0%,---,---,25.9%,28.6%,
Florida,Carter Eli,14,0.100,10.7%,21.4%,0.0%,---,14.3%,0.0%,---,64.3%,11.1%,100.0%,14.3%,0.0%,
Florida,Donovan Billy,9,0.183,0.0%,11.1%,0.0%,---,0.0%,---,---,88.9%,0.0%,---,44.4%,100.0%,
Florida,Graham Dillon,2,0.000,0.0%,50.0%,0.0%,---,0.0%,---,---,50.0%,0.0%,---,0.0%,---,
Florida,Edwards Lexx,1,0.000,0.0%,0.0%,---,---,100.0%,0.0%,---,0.0%,---,---,0.0%,---,
Florida,Total,2056,0.552,52.2%,33.8%,64.3%,45.4%,31.6%,37.4%,32.9%,34.6%,35.9%,88.2%,42.4%,66.8%,
Saint Joseph's,Galloway Langston,428,0.610,57.0%,15.2%,60.0%,35.9%,27.8%,36.1%,18.6%,57.0%,44.3%,77.8%,32.2%,82.6%,
Saint Joseph's,Bembry Deandre,312,0.535,51.6%,36.9%,63.5%,45.2%,29.8%,36.6%,23.5%,33.3%,34.6%,91.7%,50.0%,58.3%,
Saint Joseph's,Roberts Ronald,290,0.606,60.0%,73.1%,70.8%,62.7%,26.9%,30.8%,37.5%,0.0%,---,---,65.5%,59.5%,
Saint Joseph's,Wilson Chris,260,0.515,48.8%,31.2%,53.1%,30.2%,16.5%,27.9%,25.0%,52.3%,35.3%,89.6%,33.1%,65.1%,
Saint Joseph's,Kanacevic Halil,258,0.577,57.0%,57.0%,64.6%,44.2%,23.6%,41.0%,20.0%,19.4%,36.0%,94.4%,48.1%,58.1%,
Saint Joseph's,Miles Isaiah,69,0.538,49.3%,18.8%,76.9%,60.0%,17.4%,25.0%,100.0%,63.8%,31.8%,100.0%,27.5%,84.2%,
Saint Joseph's,Ndao Papa,58,0.616,57.8%,10.3%,66.7%,25.0%,17.2%,40.0%,50.0%,72.4%,40.5%,94.1%,22.4%,92.3%,
Saint Joseph's,Quarles Daryus,58,0.427,39.7%,15.5%,44.4%,75.0%,36.2%,47.6%,70.0%,48.3%,21.4%,100.0%,36.2%,57.1%,
Saint Joseph's,Maschmeyer Evan,26,0.400,32.7%,42.3%,27.3%,66.7%,19.2%,20.0%,0.0%,38.5%,30.0%,100.0%,42.3%,72.7%,
Saint Joseph's,Baumann Javon,17,0.507,58.8%,100.0%,58.8%,50.0%,0.0%,---,---,0.0%,---,---,70.6%,25.0%,
Saint Joseph's,Casper Brendan,7,0.393,28.6%,57.1%,50.0%,50.0%,42.9%,0.0%,---,0.0%,---,---,57.1%,75.0%,
Saint Joseph's,Kelly Colin,3,0.380,33.3%,66.7%,50.0%,100.0%,0.0%,---,---,33.3%,0.0%,---,66.7%,50.0%,
Saint Joseph's,Kindler Eric,2,0.000,0.0%,50.0%,0.0%,---,0.0%,---,---,50.0%,0.0%,---,50.0%,0.0%,
Saint Joseph's,Molock Kyle,1,0.412,0.0%,100.0%,0.0%,---,0.0%,---,---,0.0%,---,---,300.0%,66.7%,
Saint Joseph's,Total,1789,0.563,53.9%,38.2%,63.5%,49.5%,24.9%,35.1%,28.8%,36.9%,37.9%,86.4%,43.6%,64.5%,
Ohio St.,Ross Laquinton,412,0.542,49.8%,32.0%,63.6%,29.8%,39.1%,36.0%,25.9%,28.9%,35.3%,97.6%,40.8%,73.2%,
Ohio St.,Smith Jr. Lenzelle,303,0.548,50.8%,31.4%,60.0%,35.1%,18.8%,38.6%,22.7%,49.8%,33.1%,96.0%,33.7%,75.5%,
Ohio St.,Craft Aaron,239,0.564,50.6%,59.4%,60.6%,12.8%,18.4%,25.0%,27.3%,22.2%,30.2%,68.8%,56.5%,74.1%,
Ohio St.,Thompson Sam,229,0.526,50.9%,33.6%,71.4%,78.2%,33.2%,27.6%,61.9%,33.2%,35.5%,100.0%,29.7%,61.8%,
Ohio St.,Scott Shannon,222,0.518,49.1%,32.4%,65.3%,36.2%,28.8%,35.9%,21.7%,38.7%,30.2%,76.9%,28.4%,68.3%,
Ohio St.,Williams Amir,169,0.618,59.8%,76.3%,65.9%,52.9%,23.7%,40.0%,31.2%,0.0%,---,---,64.5%,65.1%,
Ohio St.,Della Valle Amedeo,121,0.478,44.6%,28.9%,48.6%,11.8%,9.9%,8.3%,0.0%,61.2%,32.4%,83.3%,31.4%,65.8%,
Ohio St.,Loving Marc,117,0.512,43.2%,26.5%,45.2%,35.7%,23.9%,50.0%,57.1%,49.6%,25.9%,93.3%,58.1%,76.5%,
Ohio St.,McDonald Trey,55,0.483,52.7%,63.6%,68.6%,58.3%,36.4%,25.0%,40.0%,0.0%,---,---,70.9%,33.3%,
Ohio St.,Lorbach Jake,7,0.356,42.9%,14.3%,100.0%,100.0%,85.7%,33.3%,0.0%,0.0%,---,---,42.9%,0.0%,
Ohio St.,Goldstein Andrew,1,0.000,0.0%,0.0%,---,---,100.0%,0.0%,---,0.0%,---,---,0.0%,---,
Ohio St.,Total,1875,0.540,50.3%,39.9%,62.8%,38.9%,27.1%,34.0%,32.4%,32.9%,32.4%,90.5%,42.3%,68.9%,
Bethune-Cookman,Owens Clemmye,322,0.537,52.8%,29.8%,54.2%,38.5%,14.0%,28.9%,7.7%,56.2%,38.7%,81.4%,10.2%,69.7%,
Bethune-Cookman,Jackson Malik,298,0.519,48.2%,19.5%,44.8%,42.3%,33.6%,41.0%,19.5%,47.0%,36.4%,86.3%,25.8%,77.9%,
Bethune-Cookman,Trapp Mikel,286,0.549,53.0%,15.4%,59.1%,26.9%,16.8%,33.3%,12.5%,67.8%,37.6%,78.1%,23.4%,68.7%,
Bethune-Cookman,Kynard Tony,187,0.411,33.4%,49.7%,38.7%,5.6%,33.2%,35.5%,4.5%,17.1%,9.4%,66.7%,34.8%,83.1%,
Bethune-Cookman,Taylor Maurice,167,0.534,44.3%,52.1%,44.8%,43.6%,29.3%,34.7%,23.5%,18.6%,38.7%,91.7%,78.4%,74.0%,
Bethune-Cookman,Elliott Travis,115,0.481,41.7%,80.0%,46.7%,53.5%,20.0%,21.7%,60.0%,0.0%,---,---,61.7%,66.2%,
Bethune-Cookman,Dempster Allen,92,0.536,51.1%,63.0%,53.4%,51.6%,37.0%,47.1%,43.8%,0.0%,---,---,39.1%,63.9%,
Bethune-Cookman,Simmons Troy,79,0.384,30.4%,60.8%,29.2%,14.3%,13.9%,36.4%,0.0%,25.3%,20.0%,25.0%,39.2%,77.4%,
Bethune-Cookman,Brown Daquan,66,0.492,45.5%,69.7%,52.2%,25.0%,30.3%,30.0%,16.7%,0.0%,---,---,45.5%,63.3%,
Bethune-Cookman,Smith Barry,56,0.511,44.6%,66.1%,54.1%,35.0%,33.9%,26.3%,40.0%,0.0%,---,---,87.5%,63.3%,
Bethune-Cookman,Johnson Ricky,47,0.484,41.5%,25.5%,41.7%,20.0%,42.6%,35.0%,0.0%,31.9%,33.3%,100.0%,53.2%,72.0%,
Bethune-Cookman,BOSWELLJASON,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Bethune-Cookman,ROSS-MILLERKC,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Bethune-Cookman,UNDERWOODJEREMY,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Bethune-Cookman,Total,1715,0.506,46.4%,39.1%,47.1%,35.4%,25.1%,35.3%,19.1%,35.7%,35.6%,81.2%,35.9%,71.9%,
Florida St.,Thomas Aaron,379,0.567,50.5%,46.4%,54.5%,26.0%,25.9%,37.8%,13.5%,27.7%,37.1%,66.7%,45.4%,80.8%,
Florida St.,Miller Ian,325,0.600,54.9%,19.7%,54.7%,20.0%,30.2%,46.9%,15.2%,50.2%,39.9%,63.1%,33.8%,87.3%,
Florida St.,White Okaro,323,0.608,55.1%,48.0%,68.4%,44.3%,32.2%,34.6%,47.2%,19.8%,37.5%,87.5%,52.0%,79.8%,
Florida St.,Bookert Devon,240,0.550,50.8%,17.1%,43.9%,0.0%,40.4%,39.2%,5.3%,42.5%,43.1%,77.3%,32.5%,78.2%,
Florida St.,Brandon Montay,221,0.484,43.7%,47.1%,56.7%,30.5%,36.7%,29.6%,12.5%,16.3%,25.0%,66.7%,61.1%,61.5%,
Florida St.,Bojanovsky Boris,131,0.617,58.8%,62.6%,62.2%,66.7%,37.4%,53.1%,50.0%,0.0%,---,---,64.1%,67.9%,
Florida St.,Gilchrist Robert,104,0.460,46.6%,53.8%,57.1%,75.0%,37.5%,30.8%,66.7%,8.7%,33.3%,100.0%,25.0%,38.5%,
Florida St.,Smith Jarquez,73,0.477,46.6%,41.1%,76.7%,56.5%,35.6%,19.2%,100.0%,23.3%,23.5%,100.0%,34.2%,52.0%,
Florida St.,Ojo Michael,64,0.521,54.7%,65.6%,59.5%,56.0%,34.4%,45.5%,50.0%,0.0%,---,---,73.4%,42.6%,
Florida St.,Hokins Joell,6,0.306,33.3%,33.3%,50.0%,100.0%,33.3%,50.0%,100.0%,33.3%,0.0%,---,133.3%,25.0%,
Florida St.,Allen Brandon,5,0.840,80.0%,20.0%,0.0%,---,40.0%,50.0%,0.0%,40.0%,100.0%,100.0%,40.0%,100.0%,
Florida St.,White Marquez,2,0.750,75.0%,0.0%,---,---,0.0%,---,---,100.0%,50.0%,0.0%,0.0%,---,
Florida St.,WILBEKINSCOTTIE,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Florida St.,Total,1873,0.560,51.7%,40.2%,59.2%,41.0%,33.0%,38.2%,28.0%,26.8%,38.0%,71.7%,45.6%,72.2%,
Seton Hall,Edwin Fuquan,362,0.529,50.1%,35.4%,59.4%,48.7%,27.3%,38.4%,36.8%,37.3%,33.3%,91.1%,20.2%,78.1%,
Seton Hall,Gibbs Sterling,271,0.552,46.7%,53.5%,44.8%,26.2%,13.3%,41.7%,13.3%,33.2%,34.4%,48.4%,85.6%,72.4%,
Seton Hall,Oliver Brian,270,0.576,55.7%,7.8%,42.9%,22.2%,16.3%,31.8%,28.6%,75.9%,41.5%,94.1%,14.8%,80.0%,
Seton Hall,Mobley Brandon,208,0.534,48.6%,31.7%,68.2%,66.7%,22.6%,29.8%,42.9%,45.7%,29.5%,96.4%,33.2%,79.7%,
Seton Hall,Teague Gene,195,0.638,62.1%,76.4%,66.4%,44.4%,23.6%,47.8%,40.9%,0.0%,---,---,63.6%,66.1%,
Seton Hall,Auda Patrik,166,0.617,56.9%,65.1%,63.9%,34.8%,15.1%,36.0%,33.3%,19.9%,33.3%,100.0%,54.8%,75.8%,
Seton Hall,Sina Jaren,155,0.551,50.0%,16.8%,42.3%,9.1%,17.4%,29.6%,25.0%,65.8%,38.2%,69.2%,41.9%,76.9%,
Seton Hall,Manga Stephane,55,0.541,53.6%,78.2%,58.1%,56.0%,18.2%,30.0%,0.0%,3.6%,50.0%,100.0%,65.5%,52.8%,
Seton Hall,Geramipoor Aaron,43,0.678,69.8%,79.1%,82.4%,67.9%,20.9%,22.2%,100.0%,0.0%,---,---,27.9%,50.0%,
Seton Hall,Karlis Haralds,43,0.486,43.0%,23.3%,30.0%,100.0%,4.7%,100.0%,50.0%,72.1%,29.0%,100.0%,46.5%,70.0%,
Seton Hall,Maayan Tom,22,0.433,40.9%,68.2%,40.0%,33.3%,0.0%,---,---,31.8%,28.6%,50.0%,54.5%,50.0%,
Seton Hall,Harris Hakeem,4,0.625,62.5%,0.0%,---,---,50.0%,50.0%,100.0%,50.0%,50.0%,100.0%,0.0%,---,
Seton Hall,Berry Travis,2,0.000,0.0%,0.0%,---,---,50.0%,0.0%,---,50.0%,0.0%,---,0.0%,---,
Seton Hall,Lynch Kevin,1,0.000,0.0%,0.0%,---,---,0.0%,---,---,100.0%,0.0%,---,0.0%,---,
Seton Hall,Total,1797,0.564,52.4%,41.5%,58.5%,44.3%,19.4%,36.8%,34.4%,39.2%,35.8%,84.5%,43.1%,72.1%,
North Carolina,Paige Marcus,434,0.592,53.9%,10.6%,65.2%,36.7%,38.5%,44.9%,20.0%,50.9%,38.9%,66.3%,33.6%,87.7%,
North Carolina,McAdooJames,378,0.484,45.8%,26.5%,64.0%,56.2%,71.7%,40.2%,52.3%,1.9%,0.0%,---,68.0%,53.7%,
North Carolina,Johnson Brice,265,0.577,56.6%,36.2%,79.2%,63.2%,63.8%,43.8%,74.3%,0.0%,---,---,30.9%,62.2%,
North Carolina,Tokoto J.P.,264,0.507,50.4%,25.8%,76.5%,28.8%,60.6%,43.1%,43.5%,13.6%,22.2%,100.0%,37.1%,50.0%,
North Carolina,McDonald Leslie,228,0.501,48.0%,9.6%,54.5%,66.7%,29.8%,48.5%,66.7%,60.5%,31.2%,93.0%,28.9%,62.1%,
North Carolina,Meeks Kennedy,188,0.560,54.8%,37.2%,65.7%,56.5%,62.8%,48.3%,59.6%,0.0%,---,---,46.3%,58.6%,
North Carolina,Britt Nate,158,0.455,37.7%,17.7%,57.1%,18.8%,74.7%,33.1%,51.3%,7.6%,25.0%,100.0%,43.0%,79.4%,
North Carolina,James Joel,49,0.452,38.8%,24.5%,41.7%,40.0%,75.5%,37.8%,42.9%,0.0%,---,---,36.7%,77.8%,
North Carolina,Hicks Isaiah,36,0.466,43.1%,36.1%,76.9%,80.0%,50.0%,22.2%,25.0%,13.9%,20.0%,100.0%,52.8%,57.9%,
North Carolina,Simmons Jackson,20,0.542,55.0%,30.0%,66.7%,50.0%,70.0%,50.0%,85.7%,0.0%,---,---,100.0%,50.0%,
North Carolina,Hubert Desmond,15,0.412,46.7%,73.3%,63.6%,28.6%,26.7%,0.0%,---,0.0%,---,---,113.3%,29.4%,
North Carolina,Davis Luke,8,0.202,25.0%,0.0%,---,---,25.0%,100.0%,50.0%,75.0%,0.0%,---,50.0%,0.0%,
North Carolina,Manor James,6,0.667,66.7%,0.0%,---,---,33.3%,50.0%,100.0%,66.7%,50.0%,100.0%,0.0%,---,
North Carolina,Moody Wade,6,0.750,75.0%,0.0%,---,---,16.7%,0.0%,---,83.3%,60.0%,100.0%,0.0%,---,
North Carolina,Robinson Denzel,2,0.500,50.0%,0.0%,---,---,100.0%,50.0%,100.0%,0.0%,---,---,0.0%,---,
North Carolina,WILLIAMSDERRICK,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
North Carolina,Total,2057,0.526,49.9%,22.9%,68.2%,50.0%,56.0%,42.1%,51.3%,21.1%,33.6%,78.1%,42.9%,62.6%,
Northern Ky.,White Tyler,289,0.478,44.8%,22.1%,43.8%,7.1%,28.4%,34.1%,14.3%,49.5%,34.3%,87.8%,20.4%,74.6%,
Northern Ky.,Jackson Jordan,248,0.543,48.0%,72.2%,55.9%,15.0%,20.6%,25.5%,15.4%,7.3%,22.2%,50.0%,85.5%,66.5%,
Northern Ky.,Billups Jalen,209,0.595,57.7%,73.7%,63.6%,40.8%,24.9%,40.4%,33.3%,1.4%,33.3%,100.0%,34.0%,67.6%,
Northern Ky.,Johnson Todd,140,0.602,56.4%,17.9%,52.0%,7.7%,15.7%,27.3%,0.0%,66.4%,43.0%,95.0%,37.9%,77.4%,
Northern Ky.,Murray Cole,137,0.582,56.9%,5.1%,42.9%,100.0%,4.4%,50.0%,66.7%,90.5%,38.7%,97.9%,13.9%,73.7%,
Northern Ky.,Camps Daniel,123,0.545,50.4%,75.6%,58.1%,29.6%,13.8%,29.4%,20.0%,10.6%,15.4%,100.0%,48.8%,68.3%,
Northern Ky.,Giesler Jake,121,0.475,47.5%,53.7%,58.5%,34.2%,20.7%,24.0%,33.3%,25.6%,29.0%,77.8%,22.3%,44.4%,
Northern Ky.,Flournoy Jack,113,0.546,53.5%,16.8%,63.2%,58.3%,13.3%,33.3%,60.0%,69.9%,36.7%,93.1%,6.2%,85.7%,
Northern Ky.,Danos Dean,80,0.636,60.6%,26.2%,52.4%,18.2%,25.0%,45.0%,11.1%,48.8%,48.7%,68.4%,15.0%,100.0%,
Northern Ky.,Cole Deontae,76,0.384,35.5%,7.9%,50.0%,0.0%,6.6%,0.0%,---,85.5%,24.6%,100.0%,9.2%,100.0%,
Northern Ky.,Monaco Anthony,73,0.496,37.7%,15.1%,72.7%,37.5%,30.1%,40.9%,0.0%,54.8%,17.5%,100.0%,63.0%,84.8%,
Northern Ky.,Rosenwinkel Matt,9,0.923,100.0%,33.3%,100.0%,66.7%,0.0%,---,---,66.7%,66.7%,100.0%,55.6%,60.0%,
Northern Ky.,Total,1618,0.540,50.6%,40.0%,57.3%,28.0%,19.6%,33.1%,21.0%,40.4%,34.9%,90.8%,35.7%,70.6%,
Lehigh,McKnight Mackey,355,0.509,45.6%,38.9%,54.3%,8.0%,25.9%,29.3%,7.4%,35.2%,32.0%,60.0%,40.6%,74.3%,
Lehigh,Kempton Tim,309,0.551,51.5%,57.6%,55.6%,56.6%,42.4%,45.8%,50.0%,0.0%,---,---,47.2%,67.8%,
Lehigh,Chuku Jesse,254,0.491,45.9%,29.5%,41.3%,48.4%,24.8%,38.1%,58.3%,45.7%,35.3%,97.6%,25.2%,71.9%,
Lehigh,Price Austin,235,0.514,48.5%,22.6%,50.9%,40.7%,19.1%,20.0%,33.3%,58.3%,38.0%,94.2%,23.0%,74.1%,
Lehigh,Schaefer Corey,224,0.545,51.6%,19.6%,50.0%,36.4%,44.2%,47.5%,31.9%,36.2%,38.3%,93.5%,18.8%,83.3%,
Lehigh,Goldsborough Justin,103,0.641,62.1%,73.8%,64.5%,71.4%,26.2%,55.6%,66.7%,0.0%,---,---,44.7%,69.6%,
Lehigh,Cvrkalj Stefan,91,0.549,53.8%,5.5%,40.0%,50.0%,15.4%,14.3%,100.0%,79.1%,41.7%,96.7%,6.6%,83.3%,
Lehigh,Whitfield Shane,81,0.474,43.8%,70.4%,47.4%,70.4%,24.7%,35.0%,42.9%,4.9%,25.0%,100.0%,66.7%,55.6%,
Lehigh,Simelton Miles,69,0.405,39.1%,23.2%,31.2%,0.0%,52.2%,44.4%,31.2%,24.6%,23.5%,50.0%,11.6%,62.5%,
Lehigh,Baltimore Conroy,23,0.541,52.2%,69.6%,62.5%,60.0%,30.4%,28.6%,50.0%,0.0%,---,---,34.8%,62.5%,
Lehigh,Carter Devon,11,0.335,27.3%,27.3%,66.7%,0.0%,45.5%,20.0%,0.0%,27.3%,0.0%,---,18.2%,100.0%,
Lehigh,Pilitsis Georgios,1,0.000,0.0%,0.0%,---,---,100.0%,0.0%,---,0.0%,---,---,0.0%,---,
Lehigh,Total,1756,0.523,48.8%,37.6%,52.8%,45.0%,30.8%,38.9%,40.5%,31.6%,35.9%,87.4%,32.7%,70.7%,
Navy,Venturini Brandon,335,0.488,48.1%,24.8%,57.8%,25.0%,23.0%,33.8%,26.9%,52.2%,33.1%,69.0%,12.2%,58.5%,
Navy,Smith Worth,329,0.480,44.8%,35.6%,67.5%,50.6%,47.7%,31.2%,59.2%,16.7%,23.6%,100.0%,25.2%,71.1%,
Navy,Fong Zach,166,0.553,53.6%,3.0%,40.0%,50.0%,16.3%,33.3%,55.6%,80.7%,38.8%,94.2%,13.3%,77.3%,
Navy,Knorr Kendall,146,0.492,45.2%,15.8%,69.6%,62.5%,31.5%,37.0%,47.1%,52.7%,28.6%,95.5%,25.3%,78.4%,
Navy,Kelly Will,121,0.515,49.6%,62.8%,61.8%,66.0%,37.2%,28.9%,46.2%,0.0%,---,---,44.6%,57.4%,
Navy,Dunbar Tilman,96,0.495,43.8%,34.4%,54.5%,5.6%,60.4%,41.4%,20.8%,5.2%,0.0%,---,53.1%,68.6%,
Navy,Wynn Thurgood,62,0.493,45.2%,51.6%,53.1%,29.4%,24.2%,13.3%,0.0%,24.2%,40.0%,100.0%,82.3%,56.9%,
Navy,Brown Michael,61,0.458,42.6%,21.3%,69.2%,33.3%,52.5%,25.0%,50.0%,26.2%,37.5%,100.0%,34.4%,61.9%,
Navy,Vermeer Grant,60,0.509,50.0%,18.3%,63.6%,42.9%,10.0%,33.3%,0.0%,71.7%,32.6%,100.0%,3.3%,100.0%,
Navy,Abruzzo Tim,55,0.462,46.4%,14.5%,37.5%,33.3%,20.0%,27.3%,66.7%,65.5%,36.1%,76.9%,9.1%,40.0%,
Navy,Loupos James,47,0.447,38.3%,63.8%,56.7%,64.7%,36.2%,5.9%,100.0%,0.0%,---,---,55.3%,65.4%,
Navy,Hemphill James,44,0.405,40.9%,68.2%,46.7%,35.7%,29.5%,30.8%,100.0%,2.3%,0.0%,---,72.7%,37.5%,
Navy,McLaurin Earl,38,0.443,38.2%,28.9%,36.4%,0.0%,23.7%,0.0%,---,47.4%,38.9%,100.0%,71.1%,59.3%,
Navy,Alter Kevin,33,0.530,48.5%,6.1%,50.0%,100.0%,0.0%,---,---,93.9%,32.3%,90.0%,30.3%,80.0%,
Navy,Alade Edward,29,0.455,44.8%,69.0%,55.0%,81.8%,31.0%,22.2%,50.0%,0.0%,---,---,20.7%,50.0%,
Navy,Andrus Payne,18,0.271,27.8%,38.9%,57.1%,25.0%,33.3%,16.7%,0.0%,27.8%,0.0%,---,5.6%,0.0%,
Navy,Alexander Jerome,3,0.506,33.3%,0.0%,---,---,100.0%,33.3%,100.0%,0.0%,---,---,66.7%,100.0%,
Navy,Ebinum Enouma,1,0.000,0.0%,0.0%,---,---,100.0%,0.0%,---,0.0%,---,---,0.0%,---,
Navy,Guglielmo Phil,1,0.000,0.0%,0.0%,---,---,0.0%,---,---,100.0%,0.0%,---,0.0%,---,
Navy,CRAVERAIDAN,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Navy,Total,1645,0.487,46.2%,30.5%,59.3%,45.1%,32.3%,30.5%,45.1%,37.2%,32.8%,87.1%,28.6%,63.5%,
Eastern Wash.,Harvey Tyler,465,0.618,56.0%,21.1%,52.0%,27.5%,24.7%,40.0%,13.0%,54.2%,43.3%,76.1%,37.4%,89.7%,
Eastern Wash.,Jois Venky,303,0.535,53.0%,71.9%,58.7%,42.2%,25.1%,40.8%,22.6%,3.0%,11.1%,0.0%,58.7%,52.8%,
