Team,Name,FGA,TS%,eFG%,% shots at rim,FG% at rim,%assisted at rim,% shots 2pt J,FG% 2pt Jumpers,%assisted 2pt J,%of shots 3pt,3FG%,%assisted 3s,FTA/FGA,FT%,
NJIT,Izevbuwa Osa,82,0.415,39.6%,23.2%,57.9%,36.4%,19.5%,31.2%,60.0%,57.3%,23.4%,90.9%,18.3%,60.0%,
NJIT,Willis Winfield,71,0.571,50.7%,36.6%,57.7%,46.7%,15.5%,27.3%,0.0%,47.9%,35.3%,100.0%,31.0%,95.5%,
NJIT,Tselentakis Emmanuel,70,0.489,48.6%,25.7%,61.1%,72.7%,24.3%,29.4%,40.0%,50.0%,34.3%,100.0%,17.1%,50.0%,
NJIT,Bendary Mohamed,64,0.644,65.6%,84.4%,68.5%,56.8%,15.6%,50.0%,40.0%,0.0%,---,---,29.7%,52.6%,
NJIT,Shustov Vlad,57,0.488,48.2%,45.6%,61.5%,81.2%,49.1%,35.7%,90.0%,5.3%,33.3%,100.0%,8.8%,60.0%,
NJIT,McKnight Derek,4,0.339,25.0%,75.0%,33.3%,0.0%,25.0%,0.0%,---,0.0%,---,---,100.0%,50.0%,
NJIT,Callahan Seth,4,1.250,125.0%,0.0%,---,---,50.0%,100.0%,50.0%,50.0%,100.0%,100.0%,0.0%,---,
NJIT,McMillon James,2,0.000,0.0%,50.0%,0.0%,---,50.0%,0.0%,---,0.0%,---,---,0.0%,---,
NJIT,Walsh Reilly,2,0.000,0.0%,0.0%,---,---,50.0%,0.0%,---,50.0%,0.0%,---,50.0%,0.0%,
NJIT,Total,2045,0.555,52.0%,36.1%,58.7%,48.8%,21.6%,38.8%,41.5%,42.3%,35.4%,91.2%,33.2%,73.8%,
Western Caro.,Brown Mike,461,0.516,44.9%,35.1%,56.2%,24.2%,35.1%,30.9%,12.0%,29.7%,32.1%,79.5%,42.7%,80.2%,
Western Caro.,Brummitt Torrion,354,0.546,52.1%,57.3%,64.0%,62.3%,30.5%,38.0%,39.0%,12.1%,20.9%,100.0%,47.7%,62.1%,
Western Caro.,Harrelson Rhett,249,0.601,56.2%,8.0%,50.0%,0.0%,15.7%,25.6%,20.0%,76.3%,42.1%,85.0%,28.5%,84.5%,
Western Caro.,Browning Justin,214,0.585,56.1%,54.2%,69.0%,43.8%,16.4%,28.6%,10.0%,29.4%,31.7%,65.0%,51.9%,64.9%,
Western Caro.,Pughsley Elijah,194,0.501,46.6%,12.9%,40.0%,20.0%,14.9%,13.8%,25.0%,72.2%,36.4%,68.6%,28.9%,71.4%,
Western Caro.,Peterson Devin,168,0.423,38.1%,25.0%,52.4%,22.7%,38.1%,37.5%,4.2%,36.9%,19.4%,100.0%,28.0%,70.2%,
Western Caro.,Mutombo Haboubacar,107,0.556,55.1%,45.8%,67.3%,36.4%,36.4%,35.9%,35.7%,17.8%,42.1%,100.0%,15.9%,58.8%,
Western Caro.,Gosselin Marc,82,0.517,48.8%,48.8%,65.0%,65.4%,24.4%,25.0%,60.0%,26.8%,27.3%,100.0%,40.2%,63.6%,
Western Caro.,Parks Deriece,29,0.251,20.7%,20.7%,50.0%,100.0%,6.9%,0.0%,---,72.4%,9.5%,100.0%,20.7%,66.7%,
Western Caro.,Deloach Jesse,26,0.264,26.9%,23.1%,66.7%,50.0%,73.1%,15.8%,33.3%,3.8%,0.0%,---,50.0%,23.1%,
Western Caro.,Williams Ashley,20,0.460,40.0%,20.0%,50.0%,50.0%,40.0%,37.5%,33.3%,40.0%,25.0%,100.0%,30.0%,83.3%,
Western Caro.,Brooks Charlendez,12,0.425,41.7%,41.7%,80.0%,50.0%,58.3%,14.3%,0.0%,0.0%,---,---,16.7%,50.0%,
Western Caro.,Fuller Devonte,4,0.625,62.5%,50.0%,50.0%,0.0%,25.0%,0.0%,---,25.0%,100.0%,0.0%,0.0%,---,
Western Caro.,Rhoades Kyle,2,0.500,50.0%,100.0%,50.0%,100.0%,0.0%,---,---,0.0%,---,---,0.0%,---,
Western Caro.,Williams Aaron,1,1.000,100.0%,0.0%,---,---,100.0%,100.0%,0.0%,0.0%,---,---,0.0%,---,
Western Caro.,MAIARAFAEL,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Western Caro.,Total,1923,0.525,48.6%,35.5%,61.1%,43.9%,27.8%,31.1%,22.3%,36.8%,33.2%,80.9%,37.9%,70.3%,
IUPUI,Combs Darell,386,0.549,50.3%,36.8%,47.2%,13.4%,27.2%,38.1%,12.5%,36.0%,41.7%,48.3%,40.2%,75.5%,
IUPUI,O&#x27;Leary Matt,264,0.546,53.8%,42.0%,67.6%,42.7%,19.7%,48.1%,32.0%,38.3%,27.7%,92.9%,29.5%,57.7%,
IUPUI,Osborne Nick,223,0.509,48.9%,32.7%,56.2%,58.5%,51.1%,38.6%,45.5%,16.1%,44.4%,100.0%,15.7%,74.3%,
IUPUI,Barksdale Marcellus,218,0.519,46.6%,39.9%,52.9%,30.4%,45.0%,42.9%,26.2%,15.1%,27.3%,100.0%,43.6%,73.7%,
IUPUI,Pickett Jordan,211,0.498,43.8%,29.9%,50.8%,18.8%,36.0%,34.2%,7.7%,34.1%,31.9%,95.7%,34.1%,81.9%,
IUPUI,Archie Mason,155,0.441,38.7%,32.9%,58.8%,53.3%,21.9%,8.8%,0.0%,45.2%,25.7%,88.9%,32.9%,74.5%,
IUPUI,Brennan Aaron,144,0.432,38.5%,43.1%,58.1%,58.3%,50.7%,24.7%,66.7%,6.2%,11.1%,100.0%,21.5%,83.9%,
IUPUI,Henderson T.J.,130,0.495,46.2%,32.3%,45.2%,15.8%,18.5%,33.3%,12.5%,49.2%,34.4%,95.5%,30.0%,69.2%,
IUPUI,Hall Evan,97,0.503,52.1%,69.1%,50.7%,58.8%,29.9%,51.7%,33.3%,1.0%,100.0%,100.0%,48.5%,40.4%,
IUPUI,Hubler John,14,0.421,42.9%,7.1%,0.0%,---,14.3%,0.0%,---,78.6%,36.4%,100.0%,21.4%,33.3%,
IUPUI,Svete Leo,13,0.408,42.3%,15.4%,0.0%,---,7.7%,100.0%,0.0%,76.9%,30.0%,100.0%,7.7%,0.0%,
IUPUI,Sinn Grant,3,0.000,0.0%,0.0%,---,---,0.0%,---,---,100.0%,0.0%,---,0.0%,---,
IUPUI,RAYKENDRICK,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
IUPUI,Total,1858,0.508,47.2%,37.7%,54.2%,38.2%,32.7%,36.5%,28.8%,29.5%,33.3%,80.3%,32.7%,70.5%,
Pepperdine,Murray Jr. Lamond,442,0.535,50.3%,20.1%,62.9%,50.0%,62.0%,43.8%,63.3%,17.9%,39.2%,96.8%,25.3%,75.9%,
Pepperdine,Davis Stacy,353,0.550,49.4%,36.5%,62.0%,48.8%,37.1%,36.6%,33.3%,26.3%,33.3%,90.3%,49.3%,74.7%,
Pepperdine,Raines Jett,284,0.579,53.3%,51.1%,71.0%,67.0%,37.3%,35.8%,39.5%,11.6%,21.2%,100.0%,51.4%,72.6%,
Pepperdine,Major Jeremy,236,0.557,55.1%,27.1%,60.9%,12.8%,28.4%,37.3%,12.0%,44.5%,41.9%,72.7%,41.1%,55.7%,
Pepperdine,Edwards Kameron,193,0.480,44.3%,54.4%,51.4%,48.1%,40.4%,38.5%,43.3%,5.2%,10.0%,100.0%,50.8%,60.2%,
Pepperdine,Udenyi Amadi,157,0.428,40.1%,29.3%,47.8%,13.6%,22.3%,31.4%,27.3%,48.4%,26.3%,80.0%,36.9%,55.2%,
Pepperdine,John A.J.,61,0.443,39.3%,52.5%,50.0%,50.0%,39.3%,33.3%,75.0%,8.2%,0.0%,---,31.1%,73.7%,
Pepperdine,Olden Shawn,50,0.613,59.0%,24.0%,41.7%,20.0%,18.0%,55.6%,20.0%,58.0%,44.8%,61.5%,30.0%,73.3%,
Pepperdine,Lapray A.J.,37,0.540,54.1%,8.1%,33.3%,100.0%,13.5%,20.0%,0.0%,78.4%,41.4%,100.0%,5.4%,50.0%,
Pepperdine,Russell Atif,19,0.461,39.5%,42.1%,50.0%,25.0%,42.1%,25.0%,0.0%,15.8%,33.3%,100.0%,42.1%,75.0%,
Pepperdine,Allen Jonathan,9,0.459,44.4%,22.2%,50.0%,0.0%,22.2%,0.0%,---,55.6%,40.0%,100.0%,44.4%,50.0%,
Pepperdine,Anchrum Hakeem,7,0.440,42.9%,42.9%,66.7%,50.0%,57.1%,25.0%,100.0%,0.0%,---,---,28.6%,50.0%,
Pepperdine,Johnson Jake,6,0.558,66.7%,83.3%,80.0%,75.0%,16.7%,0.0%,---,0.0%,---,---,166.7%,40.0%,
Pepperdine,Keenan Ryan,3,0.510,66.7%,33.3%,100.0%,100.0%,66.7%,50.0%,100.0%,0.0%,---,---,133.3%,25.0%,
Pepperdine,Yi John,2,0.000,0.0%,0.0%,---,---,0.0%,---,---,100.0%,0.0%,---,50.0%,0.0%,
Pepperdine,Spencer Jamani,2,0.128,0.0%,0.0%,---,---,100.0%,0.0%,---,0.0%,---,---,200.0%,25.0%,
Pepperdine,LANDALEJOCK,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Pepperdine,Total,1861,0.529,49.5%,34.6%,60.2%,47.9%,40.2%,38.8%,46.6%,25.2%,34.5%,84.6%,40.5%,67.2%,
Dartmouth,Boudreaux Evan,341,0.567,49.6%,41.1%,52.1%,54.8%,38.7%,40.9%,40.7%,20.2%,40.6%,89.3%,49.6%,82.8%,
Dartmouth,Wright Miles,274,0.503,47.3%,36.1%,55.6%,49.1%,25.2%,27.5%,52.6%,38.7%,34.9%,97.3%,28.5%,69.2%,
Dartmouth,Boehm Connor,256,0.535,53.3%,49.6%,63.8%,51.9%,31.2%,37.5%,46.7%,19.1%,34.7%,94.1%,29.3%,52.0%,
Dartmouth,Smith Guilien,129,0.478,43.0%,40.3%,53.8%,21.4%,24.8%,25.0%,37.5%,34.9%,28.9%,53.8%,28.7%,78.4%,
Dartmouth,Johnson Taylor,109,0.672,61.9%,33.0%,63.9%,34.8%,25.7%,46.4%,15.4%,41.3%,46.7%,85.7%,39.4%,90.7%,
Dartmouth,Crescenzi Kevin,105,0.454,41.9%,20.0%,52.4%,27.3%,33.3%,34.3%,16.7%,46.7%,28.6%,78.6%,25.7%,70.4%,
Dartmouth,Gill Malik,93,0.433,38.7%,37.6%,40.0%,21.4%,17.2%,25.0%,0.0%,45.2%,28.6%,58.3%,48.4%,60.0%,
Dartmouth,Smith Cameron,77,0.470,38.3%,53.2%,43.9%,16.7%,29.9%,30.4%,0.0%,16.9%,23.1%,100.0%,68.8%,69.8%,
Dartmouth,McDonnell Brandon,77,0.543,48.1%,40.3%,54.8%,64.7%,49.4%,44.7%,52.9%,10.4%,25.0%,50.0%,36.4%,85.7%,
Dartmouth,Carpenter Tommy,43,0.452,44.2%,60.5%,53.8%,50.0%,34.9%,33.3%,60.0%,4.7%,0.0%,---,11.6%,60.0%,
Dartmouth,Fleming Mike,33,0.595,59.1%,6.1%,100.0%,0.0%,36.4%,58.3%,42.9%,57.6%,36.8%,85.7%,9.1%,66.7%,
Dartmouth,Dickinson Wesley,21,0.743,81.0%,81.0%,82.4%,78.6%,19.0%,75.0%,66.7%,0.0%,---,---,100.0%,57.1%,
Dartmouth,Harrison Cole,18,0.408,33.3%,44.4%,50.0%,25.0%,55.6%,20.0%,100.0%,0.0%,---,---,33.3%,83.3%,
Dartmouth,Ngwudo Ike,10,0.365,35.0%,40.0%,50.0%,0.0%,10.0%,0.0%,---,50.0%,20.0%,0.0%,20.0%,50.0%,
Dartmouth,Payne Quinten,9,0.500,50.0%,33.3%,100.0%,0.0%,11.1%,0.0%,---,55.6%,20.0%,100.0%,0.0%,---,
Dartmouth,Rennie Matt,6,0.429,33.3%,66.7%,50.0%,100.0%,33.3%,0.0%,---,0.0%,---,---,116.7%,57.1%,
Dartmouth,Stones Michael,5,0.362,40.0%,80.0%,50.0%,50.0%,0.0%,---,---,20.0%,0.0%,---,80.0%,25.0%,
Dartmouth,MCLAUGHLINSHANE,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Dartmouth,Total,1606,0.526,48.4%,40.5%,55.8%,45.5%,31.0%,36.3%,39.8%,28.5%,34.1%,84.0%,37.5%,72.3%,
La Salle,Price Jordan,500,0.516,47.9%,31.0%,47.1%,31.5%,20.2%,32.7%,6.1%,48.8%,36.5%,53.9%,32.6%,71.8%,
La Salle,Roberts Cleon,328,0.530,48.6%,23.5%,58.4%,40.0%,21.3%,24.3%,11.8%,55.2%,35.9%,80.0%,31.7%,77.9%,
La Salle,Shuler Johnnie,279,0.483,44.6%,15.1%,31.0%,30.8%,16.5%,37.0%,23.5%,68.5%,33.0%,87.3%,22.2%,79.0%,
La Salle,Stukes Amar,202,0.396,35.6%,44.6%,38.9%,42.9%,23.3%,14.9%,57.1%,32.2%,30.8%,95.0%,27.7%,66.1%,
La Salle,Washington Tony,162,0.594,60.5%,78.4%,64.6%,64.6%,21.6%,45.7%,62.5%,0.0%,---,---,33.3%,50.0%,
La Salle,Sakhniuk Yevgen,77,0.608,65.6%,85.7%,69.7%,65.2%,6.5%,60.0%,33.3%,7.8%,16.7%,100.0%,48.1%,37.8%,
La Salle,Harris Karl,74,0.412,40.5%,18.9%,50.0%,42.9%,24.3%,27.8%,20.0%,56.8%,28.6%,91.7%,17.6%,46.2%,
La Salle,Brown Rohan,60,0.619,63.3%,60.0%,69.4%,68.0%,10.0%,66.7%,75.0%,30.0%,33.3%,100.0%,41.7%,52.0%,
La Salle,Majstorovic Dusan,15,0.376,33.3%,13.3%,100.0%,0.0%,0.0%,---,---,86.7%,15.4%,100.0%,13.3%,100.0%,
La Salle,Lewis O.J.,8,0.253,18.8%,50.0%,0.0%,---,25.0%,0.0%,---,25.0%,50.0%,100.0%,50.0%,50.0%,
La Salle,Davis Hank,2,0.500,50.0%,100.0%,50.0%,100.0%,0.0%,---,---,0.0%,---,---,0.0%,---,
La Salle,Total,1707,0.508,48.0%,36.0%,53.5%,49.8%,19.3%,30.9%,26.5%,44.6%,34.0%,75.3%,30.5%,66.9%,
Tulsa,Harrison Shaquille,367,0.522,48.5%,64.6%,58.6%,38.8%,24.3%,30.3%,11.1%,11.2%,19.5%,50.0%,54.8%,63.2%,
Tulsa,Woodard James,349,0.574,52.6%,16.6%,67.2%,23.1%,21.8%,38.2%,13.8%,61.6%,35.8%,76.6%,40.1%,78.6%,
Tulsa,Birt Pat,321,0.528,49.5%,11.5%,37.8%,7.1%,22.1%,39.4%,21.4%,66.4%,36.6%,92.3%,27.4%,73.9%,
Tulsa,Smith Rashad,177,0.544,54.0%,45.8%,65.4%,56.6%,44.6%,44.3%,42.9%,9.6%,29.4%,100.0%,27.7%,55.1%,
Tulsa,Curtis Marquel,167,0.514,47.6%,52.1%,58.6%,25.5%,16.8%,21.4%,33.3%,31.1%,28.8%,100.0%,41.9%,67.1%,
Tulsa,Swannegan Brandon,136,0.595,58.1%,62.5%,72.9%,66.1%,37.5%,33.3%,70.6%,0.0%,---,---,65.4%,60.7%,
Tulsa,Wright D&#x27;Andre,132,0.531,49.2%,59.8%,69.6%,67.3%,33.3%,22.7%,60.0%,6.8%,0.0%,---,40.2%,69.8%,
Tulsa,Ray Rashad,131,0.455,43.5%,22.1%,48.3%,21.4%,18.3%,29.2%,0.0%,59.5%,30.8%,100.0%,20.6%,63.0%,
Tulsa,Taplin Sterling,64,0.531,50.0%,21.9%,78.6%,45.5%,9.4%,50.0%,0.0%,68.8%,27.3%,100.0%,21.9%,78.6%,
Tulsa,Wood Nick,4,0.500,50.0%,25.0%,100.0%,100.0%,50.0%,50.0%,100.0%,25.0%,0.0%,---,0.0%,---,
Tulsa,Brown Kajon,1,0.000,0.0%,0.0%,---,---,0.0%,---,---,100.0%,0.0%,---,0.0%,---,
Tulsa,Ezechinonso Emmanuel,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,0.0%,
Tulsa,Total,1849,0.536,50.3%,38.3%,62.0%,44.2%,25.4%,34.7%,30.1%,36.3%,32.6%,87.2%,39.6%,67.6%,
Kansas,Ellis Perry,446,0.605,56.3%,44.8%,62.0%,54.0%,40.8%,46.7%,43.5%,14.3%,43.8%,92.9%,39.7%,78.5%,
Kansas,Selden Jr. Wayne,399,0.576,56.6%,27.1%,71.3%,48.1%,25.6%,37.3%,10.5%,47.4%,39.2%,79.7%,29.1%,61.2%,
Kansas,Mason Frank,357,0.550,49.4%,44.0%,49.7%,23.1%,24.4%,39.1%,26.5%,31.7%,38.1%,55.8%,51.5%,73.9%,
Kansas,Graham Devonte&#x27;,313,0.604,58.0%,18.8%,55.9%,21.2%,26.8%,42.9%,8.3%,54.3%,44.1%,73.3%,28.8%,74.4%,
Kansas,Mykhailiuk Sviatoslav,149,0.584,57.4%,22.1%,63.6%,33.3%,16.1%,37.5%,0.0%,61.7%,40.2%,97.3%,16.8%,68.0%,
Kansas,Lucas Landen,115,0.658,64.3%,80.9%,74.2%,68.1%,18.3%,23.8%,80.0%,0.9%,0.0%,---,77.4%,66.3%,
Kansas,Bragg Jr. Carlton,114,0.588,57.9%,45.6%,69.2%,77.8%,48.2%,43.6%,79.2%,6.1%,57.1%,100.0%,15.8%,66.7%,
Kansas,Greene Brannen,84,0.747,70.8%,15.5%,76.9%,40.0%,9.5%,37.5%,100.0%,75.0%,49.2%,93.5%,59.5%,84.0%,
Kansas,Traylor Jamari,77,0.568,53.2%,49.4%,76.3%,65.5%,50.6%,30.8%,66.7%,0.0%,---,---,51.9%,67.5%,
Kansas,Diallo Cheick,58,0.572,56.9%,39.7%,73.9%,76.5%,60.3%,45.7%,56.2%,0.0%,---,---,46.6%,55.6%,
Kansas,Mickelson Hunter,57,0.472,43.9%,50.9%,65.5%,63.2%,47.4%,22.2%,83.3%,1.8%,0.0%,---,28.1%,68.8%,
Kansas,Vick Lagerald,25,0.700,72.0%,20.0%,100.0%,60.0%,12.0%,33.3%,0.0%,68.0%,47.1%,62.5%,24.0%,50.0%,
Kansas,Manning Evan,6,0.750,75.0%,0.0%,---,---,0.0%,---,---,100.0%,50.0%,66.7%,0.0%,---,
Kansas,Self Tyler,6,0.232,25.0%,0.0%,---,---,16.7%,0.0%,---,83.3%,20.0%,0.0%,16.7%,0.0%,
Kansas,Young Clay,1,0.690,100.0%,100.0%,100.0%,100.0%,0.0%,---,---,0.0%,---,---,400.0%,50.0%,
Kansas,Total,2207,0.592,56.4%,36.7%,64.0%,50.7%,30.3%,40.3%,37.5%,33.0%,41.8%,78.9%,38.2%,71.3%,
Grambling,Riberio Nigel,265,0.489,46.4%,24.5%,60.0%,15.4%,31.3%,43.4%,27.8%,44.2%,27.4%,68.8%,26.8%,64.8%,
Grambling,Mitchell Ervin,223,0.529,49.3%,36.8%,58.5%,31.2%,27.8%,41.9%,30.8%,35.4%,30.4%,75.0%,43.9%,66.3%,
Grambling,earns Deonte       Y,164,0.505,46.3%,76.2%,53.6%,34.3%,21.3%,25.7%,22.2%,2.4%,0.0%,---,66.5%,60.6%,
Grambling,Bethea Michael,149,0.442,39.9%,10.1%,66.7%,20.0%,14.8%,27.3%,50.0%,75.2%,25.9%,86.2%,21.5%,81.2%,
Grambling,Gary Mark,147,0.524,46.3%,40.1%,52.5%,61.3%,21.8%,40.6%,69.2%,38.1%,28.6%,87.5%,53.1%,73.1%,
Grambling,Brown Remond,114,0.530,48.2%,41.2%,61.7%,17.2%,35.1%,42.5%,35.3%,23.7%,22.2%,100.0%,40.4%,73.9%,
Grambling,Richmond Arnold,109,0.491,42.2%,39.4%,55.8%,25.0%,33.0%,36.1%,23.1%,27.5%,20.0%,66.7%,67.0%,67.1%,
Grambling,Hortum Ugur,75,0.399,35.3%,45.3%,44.1%,40.0%,30.7%,17.4%,50.0%,24.0%,27.8%,80.0%,36.0%,63.0%,
Grambling,Lowe Carlton,61,0.579,53.3%,23.0%,71.4%,50.0%,16.4%,60.0%,33.3%,60.7%,29.7%,81.8%,42.6%,76.9%,
Grambling,Cormier Chase,39,0.356,26.9%,53.8%,23.8%,40.0%,17.9%,14.3%,0.0%,28.2%,27.3%,100.0%,107.7%,50.0%,
Grambling,Williams Kyle,33,0.459,48.5%,63.6%,52.4%,63.6%,36.4%,41.7%,40.0%,0.0%,---,---,60.6%,35.0%,
Grambling,Altheimer Velario,30,0.525,53.3%,60.0%,77.8%,50.0%,33.3%,20.0%,50.0%,6.7%,0.0%,---,63.3%,47.4%,
Grambling,Ocwieja Jack,23,0.501,47.8%,34.8%,62.5%,40.0%,60.9%,42.9%,66.7%,4.3%,0.0%,---,8.7%,100.0%,
Grambling,02,12,0.695,66.7%,16.7%,50.0%,0.0%,58.3%,57.1%,0.0%,25.0%,66.7%,100.0%,16.7%,100.0%,
Grambling,null,12,0.417,41.7%,25.0%,66.7%,50.0%,16.7%,0.0%,---,58.3%,28.6%,100.0%,0.0%,---,
Grambling,04,11,0.449,50.0%,36.4%,25.0%,0.0%,45.5%,60.0%,0.0%,18.2%,50.0%,100.0%,109.1%,33.3%,
Grambling,01,8,0.438,43.8%,25.0%,100.0%,0.0%,0.0%,---,---,75.0%,16.7%,100.0%,0.0%,---,
Grambling,03,8,0.758,75.0%,37.5%,100.0%,66.7%,50.0%,75.0%,100.0%,12.5%,0.0%,---,50.0%,75.0%,
Grambling,00,1,0.000,0.0%,0.0%,---,---,0.0%,---,---,100.0%,0.0%,---,0.0%,---,
Grambling,Agyeman-Budu Jefkin,1,1.000,100.0%,100.0%,100.0%,0.0%,0.0%,---,---,0.0%,---,---,0.0%,---,
Grambling,JOHNSONEBONY,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Grambling,WESTNICHOLAS,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Grambling,Total,1485,0.496,45.7%,38.2%,56.1%,34.0%,27.2%,38.1%,35.7%,34.6%,26.8%,80.4%,44.5%,64.8%,
Grand Canyon,Glaze Grandy,332,0.603,59.6%,79.8%,66.4%,69.3%,16.9%,39.3%,63.6%,3.3%,0.0%,---,31.9%,61.3%,
Grand Canyon,Braun Joshua,327,0.641,54.9%,32.4%,53.8%,35.1%,10.7%,37.1%,23.1%,56.9%,39.2%,93.2%,71.6%,86.8%,
Grand Canyon,Russell Dewayne,281,0.487,44.0%,30.2%,54.1%,21.7%,56.9%,34.4%,9.1%,12.8%,41.7%,86.7%,43.1%,68.6%,
Grand Canyon,Vernon Keonta,203,0.488,47.5%,70.4%,57.3%,58.5%,28.6%,22.4%,69.2%,1.0%,50.0%,100.0%,41.4%,52.4%,
Grand Canyon,Jackson Matt,175,0.511,50.0%,38.3%,56.7%,78.9%,16.0%,32.1%,88.9%,45.7%,33.8%,92.6%,18.9%,60.6%,
Grand Canyon,Magee Dominic,146,0.450,41.1%,45.9%,52.2%,2.9%,30.8%,22.2%,0.0%,23.3%,29.4%,80.0%,42.5%,61.3%,
Grand Canyon,Davis De&#x27;Andre,145,0.532,47.2%,55.2%,63.8%,9.8%,31.0%,28.9%,0.0%,13.8%,15.0%,66.7%,70.3%,67.6%,
Grand Canyon,Martin Gerard,127,0.551,52.4%,26.8%,38.2%,38.5%,8.7%,36.4%,25.0%,64.6%,40.2%,100.0%,19.7%,80.0%,
Grand Canyon,Majerle Ryan,125,0.589,56.8%,7.2%,55.6%,60.0%,8.8%,27.3%,33.3%,84.0%,40.0%,97.6%,16.8%,81.0%,
Grand Canyon,Ljeskovic Uros,46,0.467,50.0%,78.3%,58.3%,57.1%,21.7%,20.0%,50.0%,0.0%,---,---,39.1%,27.8%,
Grand Canyon,Toure Boubacar,29,0.460,44.8%,89.7%,50.0%,84.6%,6.9%,0.0%,---,3.4%,0.0%,---,65.5%,47.4%,
Grand Canyon,White Grant,29,0.424,41.4%,13.8%,50.0%,0.0%,17.2%,20.0%,0.0%,69.0%,30.0%,50.0%,20.7%,50.0%,
Grand Canyon,Estelle Jevon,13,0.235,15.4%,7.7%,0.0%,---,46.2%,33.3%,50.0%,46.2%,0.0%,---,30.8%,75.0%,
Grand Canyon,Total,1978,0.543,50.6%,46.7%,58.4%,49.5%,23.9%,31.1%,29.3%,29.5%,36.0%,92.4%,42.2%,69.3%,
Michigan St.,Valentine Denzel,444,0.608,57.9%,16.4%,60.3%,45.5%,30.9%,41.6%,33.3%,52.7%,44.4%,86.5%,21.4%,85.3%,
Michigan St.,Forbes Bryn,343,0.667,64.4%,8.5%,62.1%,66.7%,23.6%,43.2%,65.7%,67.9%,48.1%,96.4%,21.9%,84.0%,
Michigan St.,Costello Matt,264,0.599,56.4%,58.3%,70.1%,69.4%,38.6%,37.3%,68.4%,3.0%,25.0%,100.0%,38.3%,75.2%,
Michigan St.,Harris Eron,249,0.564,52.0%,30.1%,45.3%,23.5%,30.5%,40.8%,48.4%,39.4%,43.9%,95.3%,33.7%,79.8%,
Michigan St.,Davis Deyonta,199,0.601,59.8%,61.3%,71.3%,65.5%,38.7%,41.6%,62.5%,0.0%,---,---,19.1%,60.5%,
Michigan St.,McQuaid Matt,113,0.520,50.9%,20.4%,52.2%,25.0%,21.2%,20.8%,100.0%,58.4%,40.9%,100.0%,9.7%,72.7%,
Michigan St.,Nairn Jr. Lourawls,87,0.403,39.7%,40.2%,45.7%,50.0%,41.4%,38.9%,64.3%,18.4%,18.8%,100.0%,26.4%,43.5%,
Michigan St.,Clark Jr. Marvin,83,0.627,60.8%,51.8%,62.8%,77.8%,16.9%,50.0%,100.0%,31.3%,42.3%,100.0%,24.1%,75.0%,
Michigan St.,Bess Javon,72,0.481,43.8%,62.5%,53.3%,75.0%,25.0%,33.3%,100.0%,12.5%,11.1%,100.0%,75.0%,57.4%,
Michigan St.,Schilling Gavin,66,0.532,50.0%,71.2%,55.3%,84.6%,28.8%,36.8%,28.6%,0.0%,---,---,59.1%,61.5%,
Michigan St.,Ellis III Alvin,66,0.562,53.0%,34.8%,52.2%,41.7%,12.1%,25.0%,50.0%,53.0%,40.0%,100.0%,36.4%,70.8%,
Michigan St.,Goins Kenny,29,0.667,69.0%,55.2%,75.0%,83.3%,44.8%,61.5%,62.5%,0.0%,---,---,72.4%,57.1%,
Michigan St.,Ahrens Kyle,24,0.539,50.0%,37.5%,66.7%,33.3%,8.3%,0.0%,---,54.2%,30.8%,100.0%,41.7%,70.0%,
Michigan St.,Wollenman Colby,24,0.594,54.2%,70.8%,70.6%,83.3%,29.2%,14.3%,0.0%,0.0%,---,---,62.5%,73.3%,
Michigan St.,VAN,14,0.570,50.0%,85.7%,58.3%,100.0%,14.3%,0.0%,---,0.0%,---,---,92.9%,69.2%,
Michigan St.,Roy Greg,1,0.000,0.0%,0.0%,---,---,0.0%,---,---,100.0%,0.0%,---,0.0%,---,
Michigan St.,Total,2078,0.588,56.3%,34.8%,61.5%,62.5%,29.6%,39.4%,56.8%,35.6%,43.4%,93.8%,30.0%,72.9%,
Cal St. Fullerton,Coggins Tre&#x27;,368,0.543,49.6%,14.1%,51.9%,29.6%,28.8%,40.6%,18.6%,57.1%,35.7%,73.3%,27.7%,85.3%,
Cal St. Fullerton,Ahmad Khalil,324,0.543,48.5%,28.7%,62.4%,13.8%,37.3%,37.2%,24.4%,34.0%,32.7%,86.1%,46.0%,77.2%,
Cal St. Fullerton,Brooks Malcolm,243,0.546,50.8%,25.5%,61.3%,21.1%,28.8%,34.3%,33.3%,45.7%,36.9%,82.9%,30.5%,77.0%,
Cal St. Fullerton,Leslie Lionheart,179,0.541,48.9%,35.2%,57.1%,13.9%,28.5%,45.1%,4.3%,36.3%,29.2%,78.9%,52.5%,71.3%,
Cal St. Fullerton,Akoh Jamar,157,0.444,39.2%,41.4%,58.5%,28.9%,53.5%,26.2%,63.6%,5.1%,12.5%,100.0%,56.7%,60.7%,
